area,location,seriescode,industry,time,current_emp,previous_emp
019740,Denver - Aurora MSA,90910000,Federal Government,2019-05-01,28100,28000
024540,Greeley MSA,90910000,Federal Government,2019-05-01,600,600
024300,Grand Junction MSA,90910000,Federal Government,2019-05-01,1600,1600
022660,Fort Collins-Loveland MSA,90910000,Federal Government,2019-05-01,2600,2400
014500,Boulder-Longmont MSA,90910000,Federal Government,2019-05-01,2000,2000
017820,Colorado Springs MSA,90920000,State Government,2019-05-01,13400,13300
039380,Pueblo MSA,90920000,State Government,2019-05-01,5100,5100
024540,Greeley MSA,90920000,State Government,2019-05-01,4800,4800
014500,Boulder-Longmont MSA,90920000,State Government,2019-05-01,24200,21600
024300,Grand Junction MSA,90920000,State Government,2019-05-01,3100,3100
022660,Fort Collins-Loveland MSA,90920000,State Government,2019-05-01,25000,25000
019740,Denver - Aurora MSA,90920000,State Government,2019-05-01,48200,48100
000000,Colorado,90920000,State Government,2019-05-01,137500,134600
039380,Pueblo MSA,90921611,State Government Educational Services,2019-05-01,2200,2300
000000,Colorado,90921611,State Government Educational Services,2019-05-01,86300,83700
019740,Denver - Aurora MSA,90921611,State Government Educational Services,2019-05-01,27300,27200
024540,Greeley MSA,90921611,State Government Educational Services,2019-05-01,3800,3800
024300,Grand Junction MSA,90921611,State Government Educational Services,2019-05-01,2100,2200
022660,Fort Collins-Loveland MSA,90921611,State Government Educational Services,2019-05-01,16900,16900
017820,Colorado Springs MSA,90921611,State Government Educational Services,2019-05-01,5800,5700
014500,Boulder-Longmont MSA,90921611,State Government Educational Services,2019-05-01,23400,20800
039380,Pueblo MSA,90930000,Local Government,2019-05-01,7000,6800
000000,Colorado,90930000,Local Government,2019-05-01,277100,271200
024300,Grand Junction MSA,90930000,Local Government,2019-05-01,6300,6300
022660,Fort Collins-Loveland MSA,90930000,Local Government,2019-05-01,15200,15000
024540,Greeley MSA,90930000,Local Government,2019-05-01,13200,13000
014500,Boulder-Longmont MSA,90930000,Local Government,2019-05-01,17200,16900
019740,Denver - Aurora MSA,90930000,Local Government,2019-05-01,134700,130900
017820,Colorado Springs MSA,90930000,Local Government,2019-05-01,30300,30100
024540,Greeley MSA,90931611,Local Government Educational Services,2019-05-01,7300,7300
039380,Pueblo MSA,90931611,Local Government Educational Services,2019-05-01,4000,3900
000000,Colorado,90931611,Local Government Educational Services,2019-05-01,144700,142600
017820,Colorado Springs MSA,90931611,Local Government Educational Services,2019-05-01,20200,20100
024300,Grand Junction MSA,90931611,Local Government Educational Services,2019-05-01,3700,3700
022660,Fort Collins-Loveland MSA,90931611,Local Government Educational Services,2019-05-01,7800,7700
019740,Denver - Aurora MSA,90931611,Local Government Educational Services,2019-05-01,70700,69200
014500,Boulder-Longmont MSA,90931611,Local Government Educational Services,2019-05-01,9800,9800
039380,Pueblo MSA,00000000,Total Nonfarm,2019-06-01,63600,64000
014500,Boulder-Longmont MSA,00000000,Total Nonfarm,2019-06-01,195700,201900
017820,Colorado Springs MSA,00000000,Total Nonfarm,2019-06-01,300900,300300
019740,Denver - Aurora MSA,00000000,Total Nonfarm,2019-06-01,1548600,1533800
022660,Fort Collins-Loveland MSA,00000000,Total Nonfarm,2019-06-01,175000,175400
024540,Greeley MSA,00000000,Total Nonfarm,2019-06-01,112300,113400
024300,Grand Junction MSA,00000000,Total Nonfarm,2019-06-01,64700,66000
000000,Colorado,00000000,Total Nonfarm,2019-06-01,2798400,2774300
019740,Denver - Aurora MSA,05000000,Total Private,2019-06-01,1340500,1322800
039380,Pueblo MSA,05000000,Total Private,2019-06-01,50900,50800
022660,Fort Collins-Loveland MSA,05000000,Total Private,2019-06-01,133800,132600
017820,Colorado Springs MSA,05000000,Total Private,2019-06-01,246800,244500
024300,Grand Junction MSA,05000000,Total Private,2019-06-01,54500,55000
014500,Boulder-Longmont MSA,05000000,Total Private,2019-06-01,160500,158500
000000,Colorado,05000000,Total Private,2019-06-01,2348000,2306400
024540,Greeley MSA,05000000,Total Private,2019-06-01,95300,94800
000000,Colorado,06000000,Goods Producing,2019-06-01,363500,357400
022660,Fort Collins-Loveland MSA,06000000,Goods Producing,2019-06-01,26600,26500
017820,Colorado Springs MSA,06000000,Goods Producing,2019-06-01,31000,30700
014500,Boulder-Longmont MSA,06000000,Goods Producing,2019-06-01,26000,25600
024300,Grand Junction MSA,06000000,Goods Producing,2019-06-01,10200,10400
039380,Pueblo MSA,06000000,Goods Producing,2019-06-01,8300,8200
024540,Greeley MSA,06000000,Goods Producing,2019-06-01,35800,35400
019740,Denver - Aurora MSA,06000000,Goods Producing,2019-06-01,184800,181400
019740,Denver - Aurora MSA,07000000,Service-Providing,2019-06-01,1363800,1352400
014500,Boulder-Longmont MSA,07000000,Service-Providing,2019-06-01,169700,176300
000000,Colorado,07000000,Service-Providing,2019-06-01,2434900,2416900
017820,Colorado Springs MSA,07000000,Service-Providing,2019-06-01,269900,269600
024300,Grand Junction MSA,07000000,Service-Providing,2019-06-01,54500,55600
022660,Fort Collins-Loveland MSA,07000000,Service-Providing,2019-06-01,148400,148900
039380,Pueblo MSA,07000000,Service-Providing,2019-06-01,55300,55800
024540,Greeley MSA,07000000,Service-Providing,2019-06-01,76500,78000
039380,Pueblo MSA,08000000,Private Service Providing,2019-06-01,42600,42600
000000,Colorado,08000000,Private Service Providing,2019-06-01,1984500,1949000
017820,Colorado Springs MSA,08000000,Private Service Providing,2019-06-01,215800,213800
022660,Fort Collins-Loveland MSA,08000000,Private Service Providing,2019-06-01,107200,106100
024300,Grand Junction MSA,08000000,Private Service Providing,2019-06-01,44300,44600
024540,Greeley MSA,08000000,Private Service Providing,2019-06-01,59500,59400
014500,Boulder-Longmont MSA,08000000,Private Service Providing,2019-06-01,134500,132900
019740,Denver - Aurora MSA,08000000,Private Service Providing,2019-06-01,1155700,1141400
000000,Colorado,10000000,Mining and Logging,2019-06-01,29300,29200
024540,Greeley MSA,15000000,"Mining, Logging and Construction",2019-06-01,21600,21200
017820,Colorado Springs MSA,15000000,"Mining, Logging and Construction",2019-06-01,19100,18800
014500,Boulder-Longmont MSA,15000000,"Mining, Logging and Construction",2019-06-01,6100,5900
000000,Colorado,15000000,"Mining, Logging and Construction",2019-06-01,212600,207800
024300,Grand Junction MSA,15000000,"Mining, Logging and Construction",2019-06-01,7100,7300
022660,Fort Collins-Loveland MSA,15000000,"Mining, Logging and Construction",2019-06-01,11900,11900
039380,Pueblo MSA,15000000,"Mining, Logging and Construction",2019-06-01,3600,3600
019740,Denver - Aurora MSA,15000000,"Mining, Logging and Construction",2019-06-01,114000,111100
000000,Colorado,20000000,Construction,2019-06-01,183300,178600
019740,Denver - Aurora MSA,20236000,Construction of Buildings,2019-06-01,19200,18600
000000,Colorado,20236000,Construction of Buildings,2019-06-01,35900,34800
000000,Colorado,20237000,Heavy and Civil Engineering Construction,2019-06-01,28300,27600
000000,Colorado,20238000,Specialty Trade Contractors,2019-06-01,119100,116200
017820,Colorado Springs MSA,20238000,Specialty Trade Contractors,2019-06-01,11900,11800
019740,Denver - Aurora MSA,20238000,Specialty Trade Contractors,2019-06-01,69400,67600
019740,Denver - Aurora MSA,30000000,Manufacturing,2019-06-01,70800,70300
024540,Greeley MSA,30000000,Manufacturing,2019-06-01,14200,14200
017820,Colorado Springs MSA,30000000,Manufacturing,2019-06-01,11900,11900
024300,Grand Junction MSA,30000000,Manufacturing,2019-06-01,3100,3100
000000,Colorado,30000000,Manufacturing,2019-06-01,150900,149600
022660,Fort Collins-Loveland MSA,30000000,Manufacturing,2019-06-01,14700,14600
039380,Pueblo MSA,30000000,Manufacturing,2019-06-01,4700,4600
014500,Boulder-Longmont MSA,30000000,Manufacturing,2019-06-01,19900,19700
019740,Denver - Aurora MSA,31000000,Durable Goods,2019-06-01,43100,42800
000000,Colorado,31000000,Durable Goods,2019-06-01,94800,94000
000000,Colorado,31332000,Fabricated Metal Product Manufacturing,2019-06-01,15200,15100
000000,Colorado,31334000,Computer and Electronic Product Manufact,2019-06-01,22900,22700
014500,Boulder-Longmont MSA,31334000,Computer and Electronic Product Manufact,2019-06-01,8700,8600
019740,Denver - Aurora MSA,31334000,Computer and Electronic Product Manufact,2019-06-01,6200,6100
019740,Denver - Aurora MSA,31336000,Transportation Equipment Manufacturing,2019-06-01,8600,8400
000000,Colorado,31336000,Transportation Equipment Manufacturing,2019-06-01,10800,10600
000000,Colorado,32000000,NonDurable Goods,2019-06-01,56100,55600
019740,Denver - Aurora MSA,32000000,NonDurable Goods,2019-06-01,27700,27500
024540,Greeley MSA,32000000,NonDurable Goods,2019-06-01,6400,6400
000000,Colorado,32312100,Beverage Manufacturing,2019-06-01,9000,8700
024540,Greeley MSA,40000000,"Trade, Transportation, and Utilities",2019-06-01,19300,19400
014500,Boulder-Longmont MSA,40000000,"Trade, Transportation, and Utilities",2019-06-01,26000,25700
000000,Colorado,40000000,"Trade, Transportation, and Utilities",2019-06-01,475600,469800
039380,Pueblo MSA,40000000,"Trade, Transportation, and Utilities",2019-06-01,11700,11700
024300,Grand Junction MSA,40000000,"Trade, Transportation, and Utilities",2019-06-01,13100,13400
022660,Fort Collins-Loveland MSA,40000000,"Trade, Transportation, and Utilities",2019-06-01,28000,27800
019740,Denver - Aurora MSA,40000000,"Trade, Transportation, and Utilities",2019-06-01,277900,274200
017820,Colorado Springs MSA,40000000,"Trade, Transportation, and Utilities",2019-06-01,44200,43600
039380,Pueblo MSA,41000000,Wholesale Trade,2019-06-01,1600,1600
019740,Denver - Aurora MSA,41000000,Wholesale Trade,2019-06-01,74400,73700
000000,Colorado,41000000,Wholesale Trade,2019-06-01,110400,109300
022660,Fort Collins-Loveland MSA,41000000,Wholesale Trade,2019-06-01,5200,5200
